path1,path2,path3,gt_path,x-coordinate,y-coordinate,status,visibility
dataset/images/game7/Clip7/0030.jpg,dataset/images/game7/Clip7/0029.jpg,dataset/images/game7/Clip7/0028.jpg,dataset/gaussian_heatmap/game7/Clip7/0030.jpg,757.0,313.0,0.0,1
dataset/images/game10/Clip6/0023.jpg,dataset/images/game10/Clip6/0022.jpg,dataset/images/game10/Clip6/0021.jpg,dataset/gaussian_heatmap/game10/Clip6/0023.jpg,755.0,249.0,0.0,1
dataset/images/game6/Clip1/0142.jpg,dataset/images/game6/Clip1/0141.jpg,dataset/images/game6/Clip1/0140.jpg,dataset/gaussian_heatmap/game6/Clip1/0142.jpg,496.0,156.0,0.0,1
dataset/images/game2/Clip8/0583.jpg,dataset/images/game2/Clip8/0582.jpg,dataset/images/game2/Clip8/0581.jpg,dataset/gaussian_heatmap/game2/Clip8/0583.jpg,999.0,474.0,0.0,1
dataset/images/game5/Clip7/0174.jpg,dataset/images/game5/Clip7/0173.jpg,dataset/images/game5/Clip7/0172.jpg,dataset/gaussian_heatmap/game5/Clip7/0174.jpg,804.0,95.0,0.0,1
dataset/images/game7/Clip4/0014.jpg,dataset/images/game7/Clip4/0013.jpg,dataset/images/game7/Clip4/0012.jpg,dataset/gaussian_heatmap/game7/Clip4/0014.jpg,,,,0
dataset/images/game10/Clip1/0138.jpg,dataset/images/game10/Clip1/0137.jpg,dataset/images/game10/Clip1/0136.jpg,dataset/gaussian_heatmap/game10/Clip1/0138.jpg,601.0,267.0,0.0,1
dataset/images/game6/Clip4/0083.jpg,dataset/images/game6/Clip4/0082.jpg,dataset/images/game6/Clip4/0081.jpg,dataset/gaussian_heatmap/game6/Clip4/0083.jpg,668.0,306.0,0.0,1
dataset/images/game2/Clip5/0086.jpg,dataset/images/game2/Clip5/0085.jpg,dataset/images/game2/Clip5/0084.jpg,dataset/gaussian_heatmap/game2/Clip5/0086.jpg,764.0,119.0,0.0,1
dataset/images/game2/Clip8/0260.jpg,dataset/images/game2/Clip8/0259.jpg,dataset/images/game2/Clip8/0258.jpg,dataset/gaussian_heatmap/game2/Clip8/0260.jpg,557.0,516.0,0.0,1
dataset/images/game9/Clip5/0213.jpg,dataset/images/game9/Clip5/0212.jpg,dataset/images/game9/Clip5/0211.jpg,dataset/gaussian_heatmap/game9/Clip5/0213.jpg,,,,0
dataset/images/game2/Clip8/0455.jpg,dataset/images/game2/Clip8/0454.jpg,dataset/images/game2/Clip8/0453.jpg,dataset/gaussian_heatmap/game2/Clip8/0455.jpg,771.0,433.0,0.0,1
dataset/images/game6/Clip4/0050.jpg,dataset/images/game6/Clip4/0049.jpg,dataset/images/game6/Clip4/0048.jpg,dataset/gaussian_heatmap/game6/Clip4/0050.jpg,,,,0
dataset/images/game7/Clip5/0044.jpg,dataset/images/game7/Clip5/0043.jpg,dataset/images/game7/Clip5/0042.jpg,dataset/gaussian_heatmap/game7/Clip5/0044.jpg,487.0,213.0,0.0,1
dataset/images/game9/Clip1/0033.jpg,dataset/images/game9/Clip1/0032.jpg,dataset/images/game9/Clip1/0031.jpg,dataset/gaussian_heatmap/game9/Clip1/0033.jpg,654.0,168.0,0.0,1
dataset/images/game10/Clip1/0043.jpg,dataset/images/game10/Clip1/0042.jpg,dataset/images/game10/Clip1/0041.jpg,dataset/gaussian_heatmap/game10/Clip1/0043.jpg,508.0,134.0,1.0,1
dataset/images/game8/Clip8/0265.jpg,dataset/images/game8/Clip8/0264.jpg,dataset/images/game8/Clip8/0263.jpg,dataset/gaussian_heatmap/game8/Clip8/0265.jpg,613.0,507.0,0.0,1
dataset/images/game1/Clip1/0033.jpg,dataset/images/game1/Clip1/0032.jpg,dataset/images/game1/Clip1/0031.jpg,dataset/gaussian_heatmap/game1/Clip1/0033.jpg,779.0,233.0,2.0,1
dataset/images/game9/Clip9/0147.jpg,dataset/images/game9/Clip9/0146.jpg,dataset/images/game9/Clip9/0145.jpg,dataset/gaussian_heatmap/game9/Clip9/0147.jpg,539.0,133.0,0.0,1
dataset/images/game6/Clip2/0456.jpg,dataset/images/game6/Clip2/0455.jpg,dataset/images/game6/Clip2/0454.jpg,dataset/gaussian_heatmap/game6/Clip2/0456.jpg,665.0,234.0,0.0,1
dataset/images/game1/Clip13/0024.jpg,dataset/images/game1/Clip13/0023.jpg,dataset/images/game1/Clip13/0022.jpg,dataset/gaussian_heatmap/game1/Clip13/0024.jpg,730.0,238.0,0.0,1
dataset/images/game2/Clip1/0112.jpg,dataset/images/game2/Clip1/0111.jpg,dataset/images/game2/Clip1/0110.jpg,dataset/gaussian_heatmap/game2/Clip1/0112.jpg,916.0,638.0,0.0,1
dataset/images/game10/Clip4/0019.jpg,dataset/images/game10/Clip4/0018.jpg,dataset/images/game10/Clip4/0017.jpg,dataset/gaussian_heatmap/game10/Clip4/0019.jpg,479.0,356.0,0.0,1
dataset/images/game10/Clip3/0012.jpg,dataset/images/game10/Clip3/0011.jpg,dataset/images/game10/Clip3/0010.jpg,dataset/gaussian_heatmap/game10/Clip3/0012.jpg,762.0,431.0,0.0,1
dataset/images/game5/Clip10/0027.jpg,dataset/images/game5/Clip10/0026.jpg,dataset/images/game5/Clip10/0025.jpg,dataset/gaussian_heatmap/game5/Clip10/0027.jpg,717.0,155.0,0.0,1
dataset/images/game9/Clip7/0084.jpg,dataset/images/game9/Clip7/0083.jpg,dataset/images/game9/Clip7/0082.jpg,dataset/gaussian_heatmap/game9/Clip7/0084.jpg,781.0,49.0,0.0,1
dataset/images/game3/Clip6/0051.jpg,dataset/images/game3/Clip6/0050.jpg,dataset/images/game3/Clip6/0049.jpg,dataset/gaussian_heatmap/game3/Clip6/0051.jpg,624.0,126.0,0.0,1
dataset/images/game6/Clip2/0066.jpg,dataset/images/game6/Clip2/0065.jpg,dataset/images/game6/Clip2/0064.jpg,dataset/gaussian_heatmap/game6/Clip2/0066.jpg,671.0,155.0,0.0,1
dataset/images/game6/Clip1/0357.jpg,dataset/images/game6/Clip1/0356.jpg,dataset/images/game6/Clip1/0355.jpg,dataset/gaussian_heatmap/game6/Clip1/0357.jpg,715.0,184.0,0.0,1
dataset/images/game5/Clip6/0142.jpg,dataset/images/game5/Clip6/0141.jpg,dataset/images/game5/Clip6/0140.jpg,dataset/gaussian_heatmap/game5/Clip6/0142.jpg,526.0,145.0,0.0,1
dataset/images/game1/Clip5/0153.jpg,dataset/images/game1/Clip5/0152.jpg,dataset/images/game1/Clip5/0151.jpg,dataset/gaussian_heatmap/game1/Clip5/0153.jpg,329.0,525.0,0.0,1
dataset/images/game4/Clip3/0011.jpg,dataset/images/game4/Clip3/0010.jpg,dataset/images/game4/Clip3/0009.jpg,dataset/gaussian_heatmap/game4/Clip3/0011.jpg,710.0,49.0,0.0,1
dataset/images/game5/Clip12/0082.jpg,dataset/images/game5/Clip12/0081.jpg,dataset/images/game5/Clip12/0080.jpg,dataset/gaussian_heatmap/game5/Clip12/0082.jpg,500.0,329.0,0.0,1
dataset/images/game10/Clip2/0090.jpg,dataset/images/game10/Clip2/0089.jpg,dataset/images/game10/Clip2/0088.jpg,dataset/gaussian_heatmap/game10/Clip2/0090.jpg,298.0,553.0,0.0,1
dataset/images/game1/Clip1/0007.jpg,dataset/images/game1/Clip1/0006.jpg,dataset/images/game1/Clip1/0005.jpg,dataset/gaussian_heatmap/game1/Clip1/0007.jpg,595.0,310.0,0.0,1
dataset/images/game10/Clip12/0067.jpg,dataset/images/game10/Clip12/0066.jpg,dataset/images/game10/Clip12/0065.jpg,dataset/gaussian_heatmap/game10/Clip12/0067.jpg,678.0,230.0,0.0,1
dataset/images/game5/Clip5/0003.jpg,dataset/images/game5/Clip5/0002.jpg,dataset/images/game5/Clip5/0001.jpg,dataset/gaussian_heatmap/game5/Clip5/0003.jpg,576.0,38.0,0.0,2
dataset/images/game9/Clip3/0040.jpg,dataset/images/game9/Clip3/0039.jpg,dataset/images/game9/Clip3/0038.jpg,dataset/gaussian_heatmap/game9/Clip3/0040.jpg,664.0,202.0,0.0,1
dataset/images/game1/Clip11/0069.jpg,dataset/images/game1/Clip11/0068.jpg,dataset/images/game1/Clip11/0067.jpg,dataset/gaussian_heatmap/game1/Clip11/0069.jpg,539.0,242.0,0.0,2
dataset/images/game9/Clip7/0007.jpg,dataset/images/game9/Clip7/0006.jpg,dataset/images/game9/Clip7/0005.jpg,dataset/gaussian_heatmap/game9/Clip7/0007.jpg,561.0,14.0,0.0,1
dataset/images/game10/Clip6/0279.jpg,dataset/images/game10/Clip6/0278.jpg,dataset/images/game10/Clip6/0277.jpg,dataset/gaussian_heatmap/game10/Clip6/0279.jpg,550.0,138.0,0.0,1
dataset/images/game2/Clip1/0119.jpg,dataset/images/game2/Clip1/0118.jpg,dataset/images/game2/Clip1/0117.jpg,dataset/gaussian_heatmap/game2/Clip1/0119.jpg,805.0,498.0,0.0,1
dataset/images/game7/Clip2/0046.jpg,dataset/images/game7/Clip2/0045.jpg,dataset/images/game7/Clip2/0044.jpg,dataset/gaussian_heatmap/game7/Clip2/0046.jpg,697.0,69.0,0.0,1
dataset/images/game5/Clip3/0009.jpg,dataset/images/game5/Clip3/0008.jpg,dataset/images/game5/Clip3/0007.jpg,dataset/gaussian_heatmap/game5/Clip3/0009.jpg,864.0,416.0,0.0,1
dataset/images/game8/Clip7/0006.jpg,dataset/images/game8/Clip7/0005.jpg,dataset/images/game8/Clip7/0004.jpg,dataset/gaussian_heatmap/game8/Clip7/0006.jpg,571.0,388.0,0.0,1
dataset/images/game4/Clip1/0446.jpg,dataset/images/game4/Clip1/0445.jpg,dataset/images/game4/Clip1/0444.jpg,dataset/gaussian_heatmap/game4/Clip1/0446.jpg,657.0,228.0,0.0,1
dataset/images/game3/Clip3/0306.jpg,dataset/images/game3/Clip3/0305.jpg,dataset/images/game3/Clip3/0304.jpg,dataset/gaussian_heatmap/game3/Clip3/0306.jpg,727.0,109.0,0.0,1
dataset/images/game6/Clip2/0105.jpg,dataset/images/game6/Clip2/0104.jpg,dataset/images/game6/Clip2/0103.jpg,dataset/gaussian_heatmap/game6/Clip2/0105.jpg,532.0,418.0,0.0,1
dataset/images/game6/Clip3/0423.jpg,dataset/images/game6/Clip3/0422.jpg,dataset/images/game6/Clip3/0421.jpg,dataset/gaussian_heatmap/game6/Clip3/0423.jpg,440.0,479.0,2.0,1
dataset/images/game3/Clip2/0015.jpg,dataset/images/game3/Clip2/0014.jpg,dataset/images/game3/Clip2/0013.jpg,dataset/gaussian_heatmap/game3/Clip2/0015.jpg,637.0,360.0,0.0,1
dataset/images/game2/Clip1/0224.jpg,dataset/images/game2/Clip1/0223.jpg,dataset/images/game2/Clip1/0222.jpg,dataset/gaussian_heatmap/game2/Clip1/0224.jpg,504.0,94.0,0.0,1
dataset/images/game1/Clip5/0109.jpg,dataset/images/game1/Clip5/0108.jpg,dataset/images/game1/Clip5/0107.jpg,dataset/gaussian_heatmap/game1/Clip5/0109.jpg,632.0,232.0,0.0,1
dataset/images/game2/Clip6/0136.jpg,dataset/images/game2/Clip6/0135.jpg,dataset/images/game2/Clip6/0134.jpg,dataset/gaussian_heatmap/game2/Clip6/0136.jpg,444.0,475.0,0.0,1
dataset/images/game1/Clip2/0022.jpg,dataset/images/game1/Clip2/0021.jpg,dataset/images/game1/Clip2/0020.jpg,dataset/gaussian_heatmap/game1/Clip2/0022.jpg,711.0,257.0,0.0,1
dataset/images/game2/Clip8/0157.jpg,dataset/images/game2/Clip8/0156.jpg,dataset/images/game2/Clip8/0155.jpg,dataset/gaussian_heatmap/game2/Clip8/0157.jpg,787.0,176.0,0.0,1
dataset/images/game9/Clip6/0075.jpg,dataset/images/game9/Clip6/0074.jpg,dataset/images/game9/Clip6/0073.jpg,dataset/gaussian_heatmap/game9/Clip6/0075.jpg,742.0,404.0,0.0,1
dataset/images/game2/Clip2/0038.jpg,dataset/images/game2/Clip2/0037.jpg,dataset/images/game2/Clip2/0036.jpg,dataset/gaussian_heatmap/game2/Clip2/0038.jpg,766.0,154.0,0.0,1
dataset/images/game3/Clip7/0217.jpg,dataset/images/game3/Clip7/0216.jpg,dataset/images/game3/Clip7/0215.jpg,dataset/gaussian_heatmap/game3/Clip7/0217.jpg,753.0,143.0,0.0,1
dataset/images/game9/Clip3/0027.jpg,dataset/images/game9/Clip3/0026.jpg,dataset/images/game9/Clip3/0025.jpg,dataset/gaussian_heatmap/game9/Clip3/0027.jpg,607.0,341.0,1.0,1
dataset/images/game3/Clip4/0071.jpg,dataset/images/game3/Clip4/0070.jpg,dataset/images/game3/Clip4/0069.jpg,dataset/gaussian_heatmap/game3/Clip4/0071.jpg,540.0,109.0,0.0,1
dataset/images/game3/Clip3/0261.jpg,dataset/images/game3/Clip3/0260.jpg,dataset/images/game3/Clip3/0259.jpg,dataset/gaussian_heatmap/game3/Clip3/0261.jpg,817.0,399.0,0.0,1
dataset/images/game7/Clip3/0036.jpg,dataset/images/game7/Clip3/0035.jpg,dataset/images/game7/Clip3/0034.jpg,dataset/gaussian_heatmap/game7/Clip3/0036.jpg,618.0,128.0,0.0,1
dataset/images/game6/Clip3/0345.jpg,dataset/images/game6/Clip3/0344.jpg,dataset/images/game6/Clip3/0343.jpg,dataset/gaussian_heatmap/game6/Clip3/0345.jpg,997.0,360.0,0.0,1
dataset/images/game2/Clip6/0189.jpg,dataset/images/game2/Clip6/0188.jpg,dataset/images/game2/Clip6/0187.jpg,dataset/gaussian_heatmap/game2/Clip6/0189.jpg,647.0,142.0,0.0,1
dataset/images/game6/Clip2/0045.jpg,dataset/images/game6/Clip2/0044.jpg,dataset/images/game6/Clip2/0043.jpg,dataset/gaussian_heatmap/game6/Clip2/0045.jpg,594.0,330.0,0.0,1
dataset/images/game6/Clip1/0255.jpg,dataset/images/game6/Clip1/0254.jpg,dataset/images/game6/Clip1/0253.jpg,dataset/gaussian_heatmap/game6/Clip1/0255.jpg,533.0,332.0,0.0,1
dataset/images/game1/Clip9/0114.jpg,dataset/images/game1/Clip9/0113.jpg,dataset/images/game1/Clip9/0112.jpg,dataset/gaussian_heatmap/game1/Clip9/0114.jpg,1159.0,718.0,0.0,1
dataset/images/game2/Clip6/0397.jpg,dataset/images/game2/Clip6/0396.jpg,dataset/images/game2/Clip6/0395.jpg,dataset/gaussian_heatmap/game2/Clip6/0397.jpg,497.0,358.0,0.0,1
dataset/images/game4/Clip7/0379.jpg,dataset/images/game4/Clip7/0378.jpg,dataset/images/game4/Clip7/0377.jpg,dataset/gaussian_heatmap/game4/Clip7/0379.jpg,785.0,181.0,0.0,1
dataset/images/game5/Clip11/0031.jpg,dataset/images/game5/Clip11/0030.jpg,dataset/images/game5/Clip11/0029.jpg,dataset/gaussian_heatmap/game5/Clip11/0031.jpg,807.0,147.0,0.0,1
dataset/images/game5/Clip9/0141.jpg,dataset/images/game5/Clip9/0140.jpg,dataset/images/game5/Clip9/0139.jpg,dataset/gaussian_heatmap/game5/Clip9/0141.jpg,881.0,313.0,0.0,1
dataset/images/game9/Clip6/0084.jpg,dataset/images/game9/Clip6/0083.jpg,dataset/images/game9/Clip6/0082.jpg,dataset/gaussian_heatmap/game9/Clip6/0084.jpg,601.0,217.0,0.0,1
dataset/images/game8/Clip7/0295.jpg,dataset/images/game8/Clip7/0294.jpg,dataset/images/game8/Clip7/0293.jpg,dataset/gaussian_heatmap/game8/Clip7/0295.jpg,804.0,248.0,0.0,1
dataset/images/game8/Clip9/0218.jpg,dataset/images/game8/Clip9/0217.jpg,dataset/images/game8/Clip9/0216.jpg,dataset/gaussian_heatmap/game8/Clip9/0218.jpg,956.0,393.0,0.0,1
dataset/images/game6/Clip3/0163.jpg,dataset/images/game6/Clip3/0162.jpg,dataset/images/game6/Clip3/0161.jpg,dataset/gaussian_heatmap/game6/Clip3/0163.jpg,516.0,557.0,0.0,3
dataset/images/game5/Clip15/0106.jpg,dataset/images/game5/Clip15/0105.jpg,dataset/images/game5/Clip15/0104.jpg,dataset/gaussian_heatmap/game5/Clip15/0106.jpg,759.0,83.0,0.0,1
dataset/images/game7/Clip4/0674.jpg,dataset/images/game7/Clip4/0673.jpg,dataset/images/game7/Clip4/0672.jpg,dataset/gaussian_heatmap/game7/Clip4/0674.jpg,,,,0
dataset/images/game1/Clip7/0254.jpg,dataset/images/game1/Clip7/0253.jpg,dataset/images/game1/Clip7/0252.jpg,dataset/gaussian_heatmap/game1/Clip7/0254.jpg,541.0,354.0,0.0,1
dataset/images/game5/Clip1/0129.jpg,dataset/images/game5/Clip1/0128.jpg,dataset/images/game5/Clip1/0127.jpg,dataset/gaussian_heatmap/game5/Clip1/0129.jpg,816.0,102.0,0.0,1
dataset/images/game10/Clip1/0254.jpg,dataset/images/game10/Clip1/0253.jpg,dataset/images/game10/Clip1/0252.jpg,dataset/gaussian_heatmap/game10/Clip1/0254.jpg,505.0,387.0,0.0,1
dataset/images/game10/Clip10/0067.jpg,dataset/images/game10/Clip10/0066.jpg,dataset/images/game10/Clip10/0065.jpg,dataset/gaussian_heatmap/game10/Clip10/0067.jpg,526.0,133.0,0.0,1
dataset/images/game10/Clip12/0354.jpg,dataset/images/game10/Clip12/0353.jpg,dataset/images/game10/Clip12/0352.jpg,dataset/gaussian_heatmap/game10/Clip12/0354.jpg,517.0,286.0,0.0,1
dataset/images/game8/Clip4/0016.jpg,dataset/images/game8/Clip4/0015.jpg,dataset/images/game8/Clip4/0014.jpg,dataset/gaussian_heatmap/game8/Clip4/0016.jpg,686.0,373.0,0.0,1
dataset/images/game4/Clip1/0545.jpg,dataset/images/game4/Clip1/0544.jpg,dataset/images/game4/Clip1/0543.jpg,dataset/gaussian_heatmap/game4/Clip1/0545.jpg,663.0,182.0,0.0,1
dataset/images/game10/Clip1/0050.jpg,dataset/images/game10/Clip1/0049.jpg,dataset/images/game10/Clip1/0048.jpg,dataset/gaussian_heatmap/game10/Clip1/0050.jpg,507.0,164.0,0.0,2
dataset/images/game3/Clip7/0225.jpg,dataset/images/game3/Clip7/0224.jpg,dataset/images/game3/Clip7/0223.jpg,dataset/gaussian_heatmap/game3/Clip7/0225.jpg,816.0,89.0,0.0,1
dataset/images/game4/Clip2/0227.jpg,dataset/images/game4/Clip2/0226.jpg,dataset/images/game4/Clip2/0225.jpg,dataset/gaussian_heatmap/game4/Clip2/0227.jpg,1044.0,306.0,0.0,3
dataset/images/game7/Clip5/0159.jpg,dataset/images/game7/Clip5/0158.jpg,dataset/images/game7/Clip5/0157.jpg,dataset/gaussian_heatmap/game7/Clip5/0159.jpg,936.0,293.0,0.0,1
dataset/images/game8/Clip8/0277.jpg,dataset/images/game8/Clip8/0276.jpg,dataset/images/game8/Clip8/0275.jpg,dataset/gaussian_heatmap/game8/Clip8/0277.jpg,544.0,365.0,0.0,1
dataset/images/game10/Clip4/0013.jpg,dataset/images/game10/Clip4/0012.jpg,dataset/images/game10/Clip4/0011.jpg,dataset/gaussian_heatmap/game10/Clip4/0013.jpg,514.0,458.0,0.0,1
dataset/images/game5/Clip9/0049.jpg,dataset/images/game5/Clip9/0048.jpg,dataset/images/game5/Clip9/0047.jpg,dataset/gaussian_heatmap/game5/Clip9/0049.jpg,660.0,50.0,0.0,1
dataset/images/game6/Clip1/0298.jpg,dataset/images/game6/Clip1/0297.jpg,dataset/images/game6/Clip1/0296.jpg,dataset/gaussian_heatmap/game6/Clip1/0298.jpg,572.0,321.0,0.0,1
dataset/images/game3/Clip5/0082.jpg,dataset/images/game3/Clip5/0081.jpg,dataset/images/game3/Clip5/0080.jpg,dataset/gaussian_heatmap/game3/Clip5/0082.jpg,661.0,404.0,0.0,1
dataset/images/game2/Clip2/0119.jpg,dataset/images/game2/Clip2/0118.jpg,dataset/images/game2/Clip2/0117.jpg,dataset/gaussian_heatmap/game2/Clip2/0119.jpg,478.0,167.0,0.0,1
dataset/images/game4/Clip1/0120.jpg,dataset/images/game4/Clip1/0119.jpg,dataset/images/game4/Clip1/0118.jpg,dataset/gaussian_heatmap/game4/Clip1/0120.jpg,549.0,156.0,0.0,1
dataset/images/game1/Clip5/0120.jpg,dataset/images/game1/Clip5/0119.jpg,dataset/images/game1/Clip5/0118.jpg,dataset/gaussian_heatmap/game1/Clip5/0120.jpg,613.0,141.0,0.0,1
dataset/images/game7/Clip4/0383.jpg,dataset/images/game7/Clip4/0382.jpg,dataset/images/game7/Clip4/0381.jpg,dataset/gaussian_heatmap/game7/Clip4/0383.jpg,531.0,176.0,0.0,1
dataset/images/game2/Clip1/0035.jpg,dataset/images/game2/Clip1/0034.jpg,dataset/images/game2/Clip1/0033.jpg,dataset/gaussian_heatmap/game2/Clip1/0035.jpg,514.0,66.0,0.0,1
dataset/images/game8/Clip7/0260.jpg,dataset/images/game8/Clip7/0259.jpg,dataset/images/game8/Clip7/0258.jpg,dataset/gaussian_heatmap/game8/Clip7/0260.jpg,740.0,393.0,0.0,1
dataset/images/game5/Clip15/0037.jpg,dataset/images/game5/Clip15/0036.jpg,dataset/images/game5/Clip15/0035.jpg,dataset/gaussian_heatmap/game5/Clip15/0037.jpg,527.0,81.0,0.0,1
dataset/images/game3/Clip1/0144.jpg,dataset/images/game3/Clip1/0143.jpg,dataset/images/game3/Clip1/0142.jpg,dataset/gaussian_heatmap/game3/Clip1/0144.jpg,610.0,219.0,0.0,1
dataset/images/game6/Clip3/0443.jpg,dataset/images/game6/Clip3/0442.jpg,dataset/images/game6/Clip3/0441.jpg,dataset/gaussian_heatmap/game6/Clip3/0443.jpg,452.0,364.0,0.0,1
dataset/images/game1/Clip2/0049.jpg,dataset/images/game1/Clip2/0048.jpg,dataset/images/game1/Clip2/0047.jpg,dataset/gaussian_heatmap/game1/Clip2/0049.jpg,636.0,103.0,0.0,2
dataset/images/game4/Clip6/0210.jpg,dataset/images/game4/Clip6/0209.jpg,dataset/images/game4/Clip6/0208.jpg,dataset/gaussian_heatmap/game4/Clip6/0210.jpg,352.0,303.0,0.0,1
dataset/images/game8/Clip5/0083.jpg,dataset/images/game8/Clip5/0082.jpg,dataset/images/game8/Clip5/0081.jpg,dataset/gaussian_heatmap/game8/Clip5/0083.jpg,,,,0
dataset/images/game6/Clip1/0258.jpg,dataset/images/game6/Clip1/0257.jpg,dataset/images/game6/Clip1/0256.jpg,dataset/gaussian_heatmap/game6/Clip1/0258.jpg,585.0,281.0,0.0,1
dataset/images/game7/Clip9/0048.jpg,dataset/images/game7/Clip9/0047.jpg,dataset/images/game7/Clip9/0046.jpg,dataset/gaussian_heatmap/game7/Clip9/0048.jpg,287.0,133.0,0.0,1
dataset/images/game1/Clip7/0036.jpg,dataset/images/game1/Clip7/0035.jpg,dataset/images/game1/Clip7/0034.jpg,dataset/gaussian_heatmap/game1/Clip7/0036.jpg,549.0,362.0,0.0,1
dataset/images/game2/Clip6/0167.jpg,dataset/images/game2/Clip6/0166.jpg,dataset/images/game2/Clip6/0165.jpg,dataset/gaussian_heatmap/game2/Clip6/0167.jpg,781.0,119.0,0.0,1
dataset/images/game10/Clip12/0182.jpg,dataset/images/game10/Clip12/0181.jpg,dataset/images/game10/Clip12/0180.jpg,dataset/gaussian_heatmap/game10/Clip12/0182.jpg,703.0,108.0,0.0,1
dataset/images/game5/Clip7/0055.jpg,dataset/images/game5/Clip7/0054.jpg,dataset/images/game5/Clip7/0053.jpg,dataset/gaussian_heatmap/game5/Clip7/0055.jpg,721.0,74.0,0.0,1
dataset/images/game5/Clip11/0026.jpg,dataset/images/game5/Clip11/0025.jpg,dataset/images/game5/Clip11/0024.jpg,dataset/gaussian_heatmap/game5/Clip11/0026.jpg,737.0,155.0,0.0,1
dataset/images/game9/Clip7/0034.jpg,dataset/images/game9/Clip7/0033.jpg,dataset/images/game9/Clip7/0032.jpg,dataset/gaussian_heatmap/game9/Clip7/0034.jpg,660.0,224.0,0.0,1
dataset/images/game5/Clip9/0026.jpg,dataset/images/game5/Clip9/0025.jpg,dataset/images/game5/Clip9/0024.jpg,dataset/gaussian_heatmap/game5/Clip9/0026.jpg,676.0,150.0,0.0,1
dataset/images/game10/Clip1/0094.jpg,dataset/images/game10/Clip1/0093.jpg,dataset/images/game10/Clip1/0092.jpg,dataset/gaussian_heatmap/game10/Clip1/0094.jpg,540.0,247.0,0.0,1
dataset/images/game7/Clip7/0043.jpg,dataset/images/game7/Clip7/0042.jpg,dataset/images/game7/Clip7/0041.jpg,dataset/gaussian_heatmap/game7/Clip7/0043.jpg,796.0,71.0,0.0,1
dataset/images/game3/Clip3/0056.jpg,dataset/images/game3/Clip3/0055.jpg,dataset/images/game3/Clip3/0054.jpg,dataset/gaussian_heatmap/game3/Clip3/0056.jpg,656.0,145.0,0.0,1
dataset/images/game10/Clip7/0075.jpg,dataset/images/game10/Clip7/0074.jpg,dataset/images/game10/Clip7/0073.jpg,dataset/gaussian_heatmap/game10/Clip7/0075.jpg,661.0,242.0,0.0,1
dataset/images/game4/Clip2/0154.jpg,dataset/images/game4/Clip2/0153.jpg,dataset/images/game4/Clip2/0152.jpg,dataset/gaussian_heatmap/game4/Clip2/0154.jpg,317.0,394.0,0.0,1
dataset/images/game5/Clip1/0056.jpg,dataset/images/game5/Clip1/0055.jpg,dataset/images/game5/Clip1/0054.jpg,dataset/gaussian_heatmap/game5/Clip1/0056.jpg,649.0,80.0,0.0,1
dataset/images/game2/Clip7/0090.jpg,dataset/images/game2/Clip7/0089.jpg,dataset/images/game2/Clip7/0088.jpg,dataset/gaussian_heatmap/game2/Clip7/0090.jpg,825.0,117.0,0.0,1
dataset/images/game9/Clip7/0018.jpg,dataset/images/game9/Clip7/0017.jpg,dataset/images/game9/Clip7/0016.jpg,dataset/gaussian_heatmap/game9/Clip7/0018.jpg,563.0,24.0,0.0,1
dataset/images/game9/Clip2/0013.jpg,dataset/images/game9/Clip2/0012.jpg,dataset/images/game9/Clip2/0011.jpg,dataset/gaussian_heatmap/game9/Clip2/0013.jpg,696.0,353.0,0.0,1
dataset/images/game7/Clip1/0098.jpg,dataset/images/game7/Clip1/0097.jpg,dataset/images/game7/Clip1/0096.jpg,dataset/gaussian_heatmap/game7/Clip1/0098.jpg,702.0,137.0,0.0,1
dataset/images/game2/Clip8/0631.jpg,dataset/images/game2/Clip8/0630.jpg,dataset/images/game2/Clip8/0629.jpg,dataset/gaussian_heatmap/game2/Clip8/0631.jpg,528.0,283.0,0.0,1
dataset/images/game6/Clip2/0303.jpg,dataset/images/game6/Clip2/0302.jpg,dataset/images/game6/Clip2/0301.jpg,dataset/gaussian_heatmap/game6/Clip2/0303.jpg,557.0,364.0,0.0,1
dataset/images/game5/Clip6/0019.jpg,dataset/images/game5/Clip6/0018.jpg,dataset/images/game5/Clip6/0017.jpg,dataset/gaussian_heatmap/game5/Clip6/0019.jpg,816.0,153.0,0.0,1
dataset/images/game9/Clip2/0165.jpg,dataset/images/game9/Clip2/0164.jpg,dataset/images/game9/Clip2/0163.jpg,dataset/gaussian_heatmap/game9/Clip2/0165.jpg,545.0,270.0,0.0,1
dataset/images/game9/Clip3/0166.jpg,dataset/images/game9/Clip3/0165.jpg,dataset/images/game9/Clip3/0164.jpg,dataset/gaussian_heatmap/game9/Clip3/0166.jpg,516.0,202.0,0.0,1
dataset/images/game10/Clip8/0013.jpg,dataset/images/game10/Clip8/0012.jpg,dataset/images/game10/Clip8/0011.jpg,dataset/gaussian_heatmap/game10/Clip8/0013.jpg,898.0,339.0,0.0,1
dataset/images/game2/Clip5/0138.jpg,dataset/images/game2/Clip5/0137.jpg,dataset/images/game2/Clip5/0136.jpg,dataset/gaussian_heatmap/game2/Clip5/0138.jpg,461.0,461.0,1.0,1
dataset/images/game6/Clip4/0223.jpg,dataset/images/game6/Clip4/0222.jpg,dataset/images/game6/Clip4/0221.jpg,dataset/gaussian_heatmap/game6/Clip4/0223.jpg,756.0,95.0,0.0,1
